date,currency,rate,diff
30.12.2021,USD,10837.66,27.44
30.12.2021,EUR,12224.88,-25.26
30.12.2021,RUB,147.07,0.24
30.12.2021,USD,10837.66,27.44
30.12.2021,EUR,12224.88,-25.26
30.12.2021,RUB,147.07,0.24
30.12.2021,USD,10837.66,27.44
30.12.2021,EUR,12224.88,-25.26
30.12.2021,RUB,147.07,0.24
30.12.2021,USD,10837.66,27.44
30.12.2021,EUR,12224.88,-25.26
30.12.2021,RUB,147.07,0.24
05.01.2022,USD,10819.67,-17.99
05.01.2022,EUR,12228.39,3.51
05.01.2022,RUB,144.66,-2.41
06.01.2022,USD,10812.0,-7.67
06.01.2022,EUR,12225.13,-3.26
06.01.2022,RUB,142.6,-2.06
07.01.2022,USD,10805.43,-6.57
07.01.2022,EUR,12216.62,-8.51
07.01.2022,RUB,140.95,-1.65
08.01.2022,USD,10818.05,12.62
08.01.2022,EUR,12240.62,24.0
08.01.2022,RUB,142.94,1.99
08.01.2022,USD,10818.05,12.62
08.01.2022,EUR,12240.62,24.0
08.01.2022,RUB,142.94,1.99
10.01.2022,USD,10836.21,18.16
10.01.2022,EUR,12311.02,70.4
10.01.2022,RUB,143.1,0.16
11.01.2022,USD,10840.02,3.81
11.01.2022,EUR,12278.49,-32.53
11.01.2022,RUB,144.65,1.55
12.01.2022,USD,10855.02,15.0
12.01.2022,EUR,12303.08,24.59
12.01.2022,RUB,144.92,0.27
13.01.2022,USD,10860.17,5.15
13.01.2022,EUR,12345.84,42.76
13.01.2022,RUB,145.9,0.98
14.01.2022,USD,10852.04,-8.13
14.01.2022,EUR,12449.46,103.62
14.01.2022,RUB,145.45,-0.45
14.01.2022,USD,10852.04,-8.13
14.01.2022,EUR,12449.46,103.62
14.01.2022,RUB,145.45,-0.45
14.01.2022,USD,10852.04,-8.13
14.01.2022,EUR,12449.46,103.62
14.01.2022,RUB,145.45,-0.45
17.01.2022,USD,10839.97,-12.07
17.01.2022,EUR,12420.44,-29.02
17.01.2022,RUB,142.48,-2.97
18.01.2022,USD,10824.97,-15.0
18.01.2022,EUR,12366.45,-53.99
18.01.2022,RUB,141.58,-0.9
19.01.2022,USD,10809.74,-15.23
19.01.2022,EUR,12317.7,-48.75
19.01.2022,RUB,141.04,-0.54
20.01.2022,USD,10817.25,7.51
20.01.2022,EUR,12266.76,-50.94
20.01.2022,RUB,141.38,0.34
21.01.2022,USD,10835.07,17.82
21.01.2022,EUR,12295.64,28.88
21.01.2022,RUB,141.54,0.16
21.01.2022,USD,10835.07,17.82
21.01.2022,EUR,12295.64,28.88
21.01.2022,RUB,141.54,0.16
21.01.2022,USD,10835.07,17.82
21.01.2022,EUR,12295.64,28.88
21.01.2022,RUB,141.54,0.16
24.01.2022,USD,10845.02,9.95
24.01.2022,EUR,12297.17,1.53
24.01.2022,RUB,141.68,0.14
25.01.2022,USD,10825.0,-20.02
25.01.2022,EUR,12260.4,-36.77
25.01.2022,RUB,138.65,-3.03
26.01.2022,USD,10818.0,-7.0
26.01.2022,EUR,12210.28,-50.12
26.01.2022,RUB,137.69,-0.96
27.01.2022,USD,10803.97,-14.03
27.01.2022,EUR,12194.44,-15.84
27.01.2022,RUB,136.82,-0.87
28.01.2022,USD,10804.0,0.03
28.01.2022,EUR,12097.24,-97.2
28.01.2022,RUB,137.23,0.41
28.01.2022,USD,10804.0,0.03
28.01.2022,EUR,12097.24,-97.2
28.01.2022,RUB,137.23,0.41
28.01.2022,USD,10804.0,0.03
28.01.2022,EUR,12097.24,-97.2
28.01.2022,RUB,137.23,0.41
31.01.2022,USD,10815.16,11.16
31.01.2022,EUR,12040.52,-56.72
31.01.2022,RUB,138.77,1.54
01.02.2022,USD,10804.86,-10.3
01.02.2022,EUR,12074.43,33.91
01.02.2022,RUB,139.49,0.72
02.02.2022,USD,10813.0,8.14
02.02.2022,EUR,12176.52,102.09
02.02.2022,RUB,140.38,0.89
03.02.2022,USD,10825.07,12.07
03.02.2022,EUR,12225.83,49.31
03.02.2022,RUB,141.81,1.43
04.02.2022,USD,10835.21,10.14
04.02.2022,EUR,12227.53,1.7
04.02.2022,RUB,141.48,-0.33
04.02.2022,USD,10835.21,10.14
04.02.2022,EUR,12227.53,1.7
04.02.2022,RUB,141.48,-0.33
04.02.2022,USD,10835.21,10.14
04.02.2022,EUR,12227.53,1.7
04.02.2022,RUB,141.48,-0.33
07.02.2022,USD,10853.02,17.81
07.02.2022,EUR,12441.9,214.37
07.02.2022,RUB,142.87,1.39
08.02.2022,USD,10855.11,2.09
08.02.2022,EUR,12400.88,-41.02
08.02.2022,RUB,143.71,0.84
09.02.2022,USD,10840.11,-15.0
09.02.2022,EUR,12364.23,-36.65
09.02.2022,RUB,143.81,0.1
10.02.2022,USD,10835.0,-5.11
10.02.2022,EUR,12381.15,16.92
10.02.2022,RUB,144.91,1.1
11.02.2022,USD,10851.24,16.24
11.02.2022,EUR,12418.16,37.01
11.02.2022,RUB,145.21,0.3
11.02.2022,USD,10851.24,16.24
11.02.2022,EUR,12418.16,37.01
11.02.2022,RUB,145.21,0.3
11.02.2022,USD,10851.24,16.24
11.02.2022,EUR,12418.16,37.01
11.02.2022,RUB,145.21,0.3
14.02.2022,USD,10860.64,9.4
14.02.2022,EUR,12367.01,-51.15
14.02.2022,RUB,144.73,-0.48
15.02.2022,USD,10844.02,-16.62
15.02.2022,EUR,12266.76,-100.25
15.02.2022,RUB,140.35,-4.38
16.02.2022,USD,10837.16,-6.86
16.02.2022,EUR,12296.93,30.17
16.02.2022,RUB,143.33,2.98
17.02.2022,USD,10845.08,7.92
17.02.2022,EUR,12339.53,42.6
17.02.2022,RUB,144.27,0.94
18.02.2022,USD,10856.41,11.33
18.02.2022,EUR,12335.05,-4.48
18.02.2022,RUB,142.91,-1.36
18.02.2022,USD,10856.41,11.33
18.02.2022,EUR,12335.05,-4.48
18.02.2022,RUB,142.91,-1.36
18.02.2022,USD,10856.41,11.33
18.02.2022,EUR,12335.05,-4.48
18.02.2022,RUB,142.91,-1.36
21.02.2022,USD,10841.22,-15.19
21.02.2022,EUR,12327.55,-7.5
21.02.2022,RUB,143.12,0.21
22.02.2022,USD,10888.07,46.85
22.02.2022,EUR,12373.2,45.65
22.02.2022,RUB,141.57,-1.55
23.02.2022,USD,10869.8,-18.27
23.02.2022,EUR,12303.53,-69.67
23.02.2022,RUB,136.24,-5.33
24.02.2022,USD,10840.28,-29.52
24.02.2022,EUR,12310.22,6.69
24.02.2022,RUB,136.41,0.17
25.02.2022,USD,10850.85,10.57
25.02.2022,EUR,12165.97,-144.25
25.02.2022,RUB,128.7,-7.71
25.02.2022,USD,10850.85,10.57
25.02.2022,EUR,12165.97,-144.25
25.02.2022,RUB,128.7,-7.71
25.02.2022,USD,10850.85,10.57
25.02.2022,EUR,12165.97,-144.25
25.02.2022,RUB,128.7,-7.71
28.02.2022,USD,10860.0,9.15
28.02.2022,EUR,12143.65,-22.32
28.02.2022,RUB,130.06,1.36
01.03.2022,USD,10872.41,12.41
01.03.2022,EUR,12154.27,10.62
01.03.2022,RUB,108.6,-21.46
02.03.2022,USD,10861.8,-10.61
02.03.2022,EUR,12161.96,7.69
02.03.2022,RUB,115.11,6.51
03.03.2022,USD,10887.83,26.03
03.03.2022,EUR,12066.98,-94.98
03.03.2022,RUB,99.73,-15.38
04.03.2022,USD,10900.25,12.42
04.03.2022,EUR,12077.48,10.5
04.03.2022,RUB,93.04,-6.69
04.03.2022,USD,10900.25,12.42
04.03.2022,EUR,12077.48,10.5
04.03.2022,RUB,93.04,-6.69
04.03.2022,USD,10900.25,12.42
04.03.2022,EUR,12077.48,10.5
04.03.2022,RUB,93.04,-6.69
07.03.2022,USD,10910.43,10.18
07.03.2022,EUR,12017.84,-59.64
07.03.2022,RUB,99.1,6.06
07.03.2022,USD,10910.43,10.18
07.03.2022,EUR,12017.84,-59.64
07.03.2022,RUB,99.1,6.06
09.03.2022,USD,10897.27,-13.16
09.03.2022,EUR,11831.17,-186.67
09.03.2022,RUB,79.89,-19.21
10.03.2022,USD,10918.68,21.41
10.03.2022,EUR,11977.79,146.62
10.03.2022,RUB,80.58,0.69
11.03.2022,USD,10957.36,38.68
11.03.2022,EUR,12096.93,119.14
11.03.2022,RUB,92.02,11.44
11.03.2022,USD,10957.36,38.68
11.03.2022,EUR,12096.93,119.14
11.03.2022,RUB,92.02,11.44
11.03.2022,USD,10957.36,38.68
11.03.2022,EUR,12096.93,119.14
11.03.2022,RUB,92.02,11.44
14.03.2022,USD,10998.06,40.7
14.03.2022,EUR,12062.67,-34.26
14.03.2022,RUB,94.79,2.77
15.03.2022,USD,11033.03,34.97
15.03.2022,EUR,12116.47,53.8
15.03.2022,RUB,97.81,3.02
16.03.2022,USD,11150.12,117.09
16.03.2022,EUR,12270.71,154.24
16.03.2022,RUB,99.26,1.45
17.03.2022,USD,11330.38,180.26
17.03.2022,EUR,12448.69,177.98
17.03.2022,RUB,105.15,5.89
18.03.2022,USD,11571.99,241.61
18.03.2022,EUR,12792.83,344.14
18.03.2022,RUB,110.56,5.41
18.03.2022,USD,11571.99,241.61
18.03.2022,EUR,12792.83,344.14
18.03.2022,RUB,110.56,5.41
18.03.2022,USD,11571.99,241.61
18.03.2022,EUR,12792.83,344.14
18.03.2022,RUB,110.56,5.41
18.03.2022,USD,11571.99,241.61
18.03.2022,EUR,12792.83,344.14
18.03.2022,RUB,110.56,5.41
18.03.2022,USD,11571.99,241.61
18.03.2022,EUR,12792.83,344.14
18.03.2022,RUB,110.56,5.41
18.03.2022,USD,11571.99,241.61
18.03.2022,EUR,12792.83,344.14
18.03.2022,RUB,110.56,5.41
24.03.2022,USD,11509.59,-62.4
24.03.2022,EUR,12726.15,-66.68
24.03.2022,RUB,113.39,2.83
25.03.2022,USD,11483.91,-25.68
25.03.2022,EUR,12618.52,-107.63
25.03.2022,RUB,118.85,5.46
25.03.2022,USD,11483.91,-25.68
25.03.2022,EUR,12618.52,-107.63
25.03.2022,RUB,118.85,5.46
25.03.2022,USD,11483.91,-25.68
25.03.2022,EUR,12618.52,-107.63
25.03.2022,RUB,118.85,5.46
28.03.2022,USD,11486.87,2.96
28.03.2022,EUR,12641.3,22.78
28.03.2022,RUB,116.62,-2.23
29.03.2022,USD,11474.3,-12.57
29.03.2022,EUR,12598.78,-42.52
29.03.2022,RUB,117.53,0.91
30.03.2022,USD,11442.67,-31.63
30.03.2022,EUR,12630.42,31.64
30.03.2022,RUB,128.57,11.04
31.03.2022,USD,11400.21,-42.46
31.03.2022,EUR,12707.81,77.39
31.03.2022,RUB,136.08,7.51
01.04.2022,USD,11395.02,-5.19
01.04.2022,EUR,12661.01,-46.8
01.04.2022,RUB,139.18,3.1
01.04.2022,USD,11395.02,-5.19
01.04.2022,EUR,12661.01,-46.8
01.04.2022,RUB,139.18,3.1
01.04.2022,USD,11395.02,-5.19
01.04.2022,EUR,12661.01,-46.8
01.04.2022,RUB,139.18,3.1
04.04.2022,USD,11404.61,9.59
04.04.2022,EUR,12607.8,-53.21
04.04.2022,RUB,137.43,-1.75
05.04.2022,USD,11408.5,3.89
05.04.2022,EUR,12560.76,-47.04
05.04.2022,RUB,136.88,-0.55
06.04.2022,USD,11385.07,-23.43
06.04.2022,EUR,12499.67,-61.09
06.04.2022,RUB,137.07,0.19
07.04.2022,USD,11370.56,-14.51
07.04.2022,EUR,12408.69,-90.98
07.04.2022,RUB,135.77,-1.3
08.04.2022,USD,11362.51,-8.05
08.04.2022,EUR,12376.05,-32.64
08.04.2022,RUB,147.09,11.32
08.04.2022,USD,11362.51,-8.05
08.04.2022,EUR,12376.05,-32.64
08.04.2022,RUB,147.09,11.32
08.04.2022,USD,11362.51,-8.05
08.04.2022,EUR,12376.05,-32.64
08.04.2022,RUB,147.09,11.32
11.04.2022,USD,11344.69,-17.82
11.04.2022,EUR,12331.68,-44.37
11.04.2022,RUB,147.94,0.85
12.04.2022,USD,11329.38,-15.31
12.04.2022,EUR,12377.35,45.67
12.04.2022,RUB,142.96,-4.98
13.04.2022,USD,11315.0,-14.38
13.04.2022,EUR,12302.8,-74.55
13.04.2022,RUB,135.31,-7.65
14.04.2022,USD,11335.97,20.97
14.04.2022,EUR,12282.52,-20.28
14.04.2022,RUB,141.88,6.57
15.04.2022,USD,11320.0,-15.97
15.04.2022,EUR,12354.65,72.13
15.04.2022,RUB,137.27,-4.61
15.04.2022,USD,11320.0,-15.97
15.04.2022,EUR,12354.65,72.13
15.04.2022,RUB,137.27,-4.61
15.04.2022,USD,11320.0,-15.97
15.04.2022,EUR,12354.65,72.13
15.04.2022,RUB,137.27,-4.61
18.04.2022,USD,11299.42,-20.58
18.04.2022,EUR,12219.19,-135.46
18.04.2022,RUB,140.41,3.14
19.04.2022,USD,11278.02,-21.4
19.04.2022,EUR,12172.37,-46.82
19.04.2022,RUB,142.09,1.68
20.04.2022,USD,11259.37,-18.65
20.04.2022,EUR,12158.99,-13.38
20.04.2022,RUB,141.97,-0.12
21.04.2022,USD,11281.8,22.43
21.04.2022,EUR,12245.27,86.28
21.04.2022,RUB,138.57,-3.4
22.04.2022,USD,11302.08,20.28
22.04.2022,EUR,12335.09,89.82
22.04.2022,RUB,141.94,3.37
22.04.2022,USD,11302.08,20.28
22.04.2022,EUR,12335.09,89.82
22.04.2022,RUB,141.94,3.37
22.04.2022,USD,11302.08,20.28
22.04.2022,EUR,12335.09,89.82
22.04.2022,RUB,141.94,3.37
25.04.2022,USD,11260.28,-41.8
25.04.2022,EUR,12167.86,-167.23
25.04.2022,RUB,143.53,1.59
26.04.2022,USD,11246.9,-13.38
26.04.2022,EUR,12069.05,-98.81
26.04.2022,RUB,151.5,7.97
27.04.2022,USD,11221.87,-25.03
27.04.2022,EUR,11992.81,-76.24
27.04.2022,RUB,151.11,-0.39
28.04.2022,USD,11200.06,-21.81
28.04.2022,EUR,11887.74,-105.07
28.04.2022,RUB,151.27,0.16
29.04.2022,USD,11179.8,-20.26
29.04.2022,EUR,11761.15,-126.59
29.04.2022,RUB,152.76,1.49
29.04.2022,USD,11179.8,-20.26
29.04.2022,EUR,11761.15,-126.59
29.04.2022,RUB,152.76,1.49
29.04.2022,USD,11179.8,-20.26
29.04.2022,EUR,11761.15,-126.59
29.04.2022,RUB,152.76,1.49
29.04.2022,USD,11179.8,-20.26
29.04.2022,EUR,11761.15,-126.59
29.04.2022,RUB,152.76,1.49
29.04.2022,USD,11179.8,-20.26
29.04.2022,EUR,11761.15,-126.59
29.04.2022,RUB,152.76,1.49
29.04.2022,USD,11179.8,-20.26
29.04.2022,EUR,11761.15,-126.59
29.04.2022,RUB,152.76,1.49
05.05.2022,USD,11161.96,-17.84
05.05.2022,EUR,11807.12,45.97
05.05.2022,RUB,157.52,4.76
06.05.2022,USD,11132.56,-29.4
06.05.2022,EUR,11798.29,-8.83
06.05.2022,RUB,169.83,12.31
07.05.2022,USD,11115.9,-16.66
07.05.2022,EUR,11750.62,-47.67
07.05.2022,RUB,167.34,-2.49
07.05.2022,USD,11115.9,-16.66
07.05.2022,EUR,11750.62,-47.67
07.05.2022,RUB,167.34,-2.49
07.05.2022,USD,11115.9,-16.66
07.05.2022,EUR,11750.62,-47.67
07.05.2022,RUB,167.34,-2.49
10.05.2022,USD,11141.8,25.9
10.05.2022,EUR,11757.94,7.32
10.05.2022,RUB,161.48,-5.86
11.05.2022,USD,11162.03,20.23
11.05.2022,EUR,11763.66,5.72
11.05.2022,RUB,160.95,-0.53
12.05.2022,USD,11184.63,22.6
12.05.2022,EUR,11814.32,50.66
12.05.2022,RUB,164.06,3.11
13.05.2022,USD,11165.92,-18.71
13.05.2022,EUR,11642.7,-171.62
13.05.2022,RUB,170.08,6.02
13.05.2022,USD,11165.92,-18.71
13.05.2022,EUR,11642.7,-171.62
13.05.2022,RUB,170.08,6.02
13.05.2022,USD,11165.92,-18.71
13.05.2022,EUR,11642.7,-171.62
13.05.2022,RUB,170.08,6.02
16.05.2022,USD,11150.14,-15.78
16.05.2022,EUR,11567.16,-75.54
16.05.2022,RUB,172.5,2.42
17.05.2022,USD,11164.86,14.72
17.05.2022,EUR,11629.32,62.16
17.05.2022,RUB,173.37,0.87
18.05.2022,USD,11145.21,-19.65
18.05.2022,EUR,11674.61,45.29
18.05.2022,RUB,172.79,-0.58
19.05.2022,USD,11130.57,-14.64
19.05.2022,EUR,11713.81,39.2
19.05.2022,RUB,175.22,2.43
20.05.2022,USD,11088.2,-42.37
20.05.2022,EUR,11642.61,-71.2
20.05.2022,RUB,177.91,2.69
20.05.2022,USD,11088.2,-42.37
20.05.2022,EUR,11642.61,-71.2
20.05.2022,RUB,177.91,2.69
20.05.2022,USD,11088.2,-42.37
20.05.2022,EUR,11642.61,-71.2
20.05.2022,RUB,177.91,2.69
23.05.2022,USD,11095.09,6.89
23.05.2022,EUR,11750.81,108.2
23.05.2022,RUB,187.02,9.11
24.05.2022,USD,11084.9,-10.19
24.05.2022,EUR,11836.46,85.65
24.05.2022,RUB,190.38,3.36
25.05.2022,USD,11074.93,-9.97
25.05.2022,EUR,11863.47,27.01
25.05.2022,RUB,194.9,4.52
26.05.2022,USD,11063.01,-11.92
26.05.2022,EUR,11809.76,-53.71
26.05.2022,RUB,197.47,2.57
27.05.2022,USD,11045.25,-17.76
27.05.2022,EUR,11832.78,23.02
27.05.2022,RUB,176.65,-20.82
27.05.2022,USD,11045.25,-17.76
27.05.2022,EUR,11832.78,23.02
27.05.2022,RUB,176.65,-20.82
27.05.2022,USD,11045.25,-17.76
27.05.2022,EUR,11832.78,23.02
27.05.2022,RUB,176.65,-20.82
30.05.2022,USD,11034.15,-11.1
30.05.2022,EUR,11824.2,-8.58
30.05.2022,RUB,164.87,-11.78
31.05.2022,USD,11010.88,-23.27
31.05.2022,EUR,11854.31,30.11
31.05.2022,RUB,175.26,10.39
01.06.2022,USD,10985.79,-25.09
01.06.2022,EUR,11780.06,-74.25
01.06.2022,RUB,179.43,4.17
02.06.2022,USD,10980.02,-5.77
02.06.2022,EUR,11778.27,-1.79
02.06.2022,RUB,179.34,-0.09
03.06.2022,USD,10994.67,14.65
03.06.2022,EUR,11752.2,-26.07
03.06.2022,RUB,178.7,-0.64
03.06.2022,USD,10994.67,14.65
03.06.2022,EUR,11752.2,-26.07
03.06.2022,RUB,178.7,-0.64
03.06.2022,USD,10994.67,14.65
03.06.2022,EUR,11752.2,-26.07
03.06.2022,RUB,178.7,-0.64
06.06.2022,USD,11012.06,17.39
06.06.2022,EUR,11834.66,82.46
06.06.2022,RUB,177.83,-0.87
07.06.2022,USD,11031.7,19.64
07.06.2022,EUR,11853.56,18.9
07.06.2022,RUB,181.07,3.24
08.06.2022,USD,11046.94,15.24
08.06.2022,EUR,11795.92,-57.64
08.06.2022,RUB,180.26,-0.81
09.06.2022,USD,11039.96,-6.98
09.06.2022,EUR,11817.17,21.25
09.06.2022,RUB,183.31,3.05
10.06.2022,USD,11021.19,-18.77
10.06.2022,EUR,11811.41,-5.76
10.06.2022,RUB,188.8,5.49
10.06.2022,USD,11021.19,-18.77
10.06.2022,EUR,11811.41,-5.76
10.06.2022,RUB,188.8,5.49
10.06.2022,USD,11021.19,-18.77
10.06.2022,EUR,11811.41,-5.76
10.06.2022,RUB,188.8,5.49
13.06.2022,USD,11005.03,-16.16
13.06.2022,EUR,11662.03,-149.38
13.06.2022,RUB,190.32,1.52
14.06.2022,USD,10992.2,-12.83
14.06.2022,EUR,11500.04,-161.99
14.06.2022,RUB,192.76,2.44
15.06.2022,USD,10975.02,-17.18
15.06.2022,EUR,11452.43,-47.61
15.06.2022,RUB,192.38,-0.38
16.06.2022,USD,10960.11,-14.91
16.06.2022,EUR,11502.64,50.21
16.06.2022,RUB,193.3,0.92
17.06.2022,USD,10969.48,9.37
17.06.2022,EUR,11419.23,-83.41
17.06.2022,RUB,193.29,-0.01
17.06.2022,USD,10969.48,9.37
17.06.2022,EUR,11419.23,-83.41
17.06.2022,RUB,193.29,-0.01
17.06.2022,USD,10969.48,9.37
17.06.2022,EUR,11419.23,-83.41
17.06.2022,RUB,193.29,-0.01
20.06.2022,USD,10950.03,-19.45
20.06.2022,EUR,11517.24,98.01
20.06.2022,RUB,193.63,0.34
21.06.2022,USD,10928.12,-21.91
21.06.2022,EUR,11510.59,-6.65
21.06.2022,RUB,194.02,0.39
22.06.2022,USD,10895.99,-32.13
22.06.2022,EUR,11514.88,4.29
22.06.2022,RUB,199.74,5.72
23.06.2022,USD,10847.08,-48.91
23.06.2022,EUR,11411.13,-103.75
23.06.2022,RUB,203.89,4.15
24.06.2022,USD,10830.17,-16.91
24.06.2022,EUR,11391.17,-19.96
24.06.2022,RUB,203.96,0.07
24.06.2022,USD,10830.17,-16.91
24.06.2022,EUR,11391.17,-19.96
24.06.2022,RUB,203.96,0.07
24.06.2022,USD,10830.17,-16.91
24.06.2022,EUR,11391.17,-19.96
24.06.2022,RUB,203.96,0.07
27.06.2022,USD,10839.9,9.73
27.06.2022,EUR,11439.35,48.18
27.06.2022,RUB,202.99,-0.97
28.06.2022,USD,10823.52,-16.38
28.06.2022,EUR,11439.38,0.03
28.06.2022,RUB,203.16,0.17
29.06.2022,USD,10800.55,-22.97
29.06.2022,EUR,11433.46,-5.92
29.06.2022,RUB,203.88,0.72
30.06.2022,USD,10860.25,59.7
30.06.2022,EUR,11414.12,-19.34
30.06.2022,RUB,212.43,8.55
01.07.2022,USD,10865.94,5.69
01.07.2022,EUR,11333.18,-80.94
01.07.2022,RUB,207.27,-5.16
01.07.2022,USD,10865.94,5.69
01.07.2022,EUR,11333.18,-80.94
01.07.2022,RUB,207.27,-5.16
01.07.2022,USD,10865.94,5.69
01.07.2022,EUR,11333.18,-80.94
01.07.2022,RUB,207.27,-5.16
04.07.2022,USD,10850.1,-15.84
04.07.2022,EUR,11344.86,11.68
04.07.2022,RUB,198.99,-8.28
05.07.2022,USD,10836.69,-13.41
05.07.2022,EUR,11315.67,-29.19
05.07.2022,RUB,196.58,-2.41
06.07.2022,USD,10860.14,23.45
06.07.2022,EUR,11182.69,-132.98
06.07.2022,RUB,185.88,-10.7
07.07.2022,USD,10887.87,27.73
07.07.2022,EUR,11131.76,-50.93
07.07.2022,RUB,168.84,-17.04
08.07.2022,USD,10912.3,24.43
08.07.2022,EUR,11138.18,6.42
08.07.2022,RUB,172.46,3.62
08.07.2022,USD,10912.3,24.43
08.07.2022,EUR,11138.18,6.42
08.07.2022,RUB,172.46,3.62
08.07.2022,USD,10912.3,24.43
08.07.2022,EUR,11138.18,6.42
08.07.2022,RUB,172.46,3.62
08.07.2022,USD,10912.3,24.43
08.07.2022,EUR,11138.18,6.42
08.07.2022,RUB,172.46,3.62
08.07.2022,USD,10912.3,24.43
08.07.2022,EUR,11138.18,6.42
08.07.2022,RUB,172.46,3.62
13.07.2022,USD,10920.28,7.98
13.07.2022,EUR,11052.42,-85.76
13.07.2022,RUB,177.49,5.03
14.07.2022,USD,10935.19,14.91
14.07.2022,EUR,10975.65,-76.77
14.07.2022,RUB,187.17,9.68
15.07.2022,USD,10950.29,15.1
15.07.2022,EUR,11001.76,26.11
15.07.2022,RUB,187.75,0.58
16.07.2022,USD,10981.93,31.64
16.07.2022,EUR,11030.25,28.49
16.07.2022,RUB,190.74,2.99
16.07.2022,USD,10981.93,31.64
16.07.2022,EUR,11030.25,28.49
16.07.2022,RUB,190.74,2.99
18.07.2022,USD,10970.18,-11.75
18.07.2022,EUR,11067.81,37.56
18.07.2022,RUB,192.46,1.72
19.07.2022,USD,10949.91,-20.27
19.07.2022,EUR,11119.63,51.82
19.07.2022,RUB,193.72,1.26
20.07.2022,USD,10925.55,-24.36
20.07.2022,EUR,11189.95,70.32
20.07.2022,RUB,197.48,3.76
21.07.2022,USD,10908.0,-17.55
21.07.2022,EUR,11182.88,-7.07
21.07.2022,RUB,198.6,1.12
22.07.2022,USD,10899.85,-8.15
22.07.2022,EUR,11098.23,-84.65
22.07.2022,RUB,187.73,-10.87
22.07.2022,USD,10899.85,-8.15
22.07.2022,EUR,11098.23,-84.65
22.07.2022,RUB,187.73,-10.87
22.07.2022,USD,10899.85,-8.15
22.07.2022,EUR,11098.23,-84.65
22.07.2022,RUB,187.73,-10.87
25.07.2022,USD,10919.98,20.13
25.07.2022,EUR,11093.61,-4.62
25.07.2022,RUB,188.85,1.12
26.07.2022,USD,10967.06,47.08
26.07.2022,EUR,11233.56,139.95
26.07.2022,RUB,188.84,-0.01
27.07.2022,USD,10960.17,-6.89
27.07.2022,EUR,11153.07,-80.49
27.07.2022,RUB,187.43,-1.41
28.07.2022,USD,10942.4,-17.77
28.07.2022,EUR,11098.88,-54.19
28.07.2022,RUB,180.94,-6.49
29.07.2022,USD,10908.11,-34.29
29.07.2022,EUR,11075.0,-23.88
29.07.2022,RUB,181.42,0.48
29.07.2022,USD,10908.11,-34.29
29.07.2022,EUR,11075.0,-23.88
29.07.2022,RUB,181.42,0.48
29.07.2022,USD,10908.11,-34.29
29.07.2022,EUR,11075.0,-23.88
29.07.2022,RUB,181.42,0.48
01.08.2022,USD,10912.36,4.25
01.08.2022,EUR,11133.88,58.88
01.08.2022,RUB,177.22,-4.2
02.08.2022,USD,10941.07,28.71
02.08.2022,EUR,11229.91,96.03
02.08.2022,RUB,175.41,-1.81
03.08.2022,USD,10960.12,19.05
03.08.2022,EUR,11220.97,-8.94
03.08.2022,RUB,182.29,6.88
04.08.2022,USD,10942.58,-17.54
04.08.2022,EUR,11146.11,-74.86
04.08.2022,RUB,180.87,-1.42
05.08.2022,USD,10919.89,-22.69
05.08.2022,EUR,11125.18,-20.93
05.08.2022,RUB,181.47,0.6
05.08.2022,USD,10919.89,-22.69
05.08.2022,EUR,11125.18,-20.93
05.08.2022,RUB,181.47,0.6
05.08.2022,USD,10919.89,-22.69
05.08.2022,EUR,11125.18,-20.93
05.08.2022,RUB,181.47,0.6
08.08.2022,USD,10886.0,-33.89
08.08.2022,EUR,11134.2,9.02
08.08.2022,RUB,180.46,-1.01
09.08.2022,USD,10875.37,-10.63
09.08.2022,EUR,11079.83,-54.37
09.08.2022,RUB,181.48,1.02
10.08.2022,USD,10880.29,4.92
10.08.2022,EUR,11140.33,60.5
10.08.2022,RUB,180.66,-0.82
11.08.2022,USD,10904.29,24.0
11.08.2022,EUR,11152.91,12.58
11.08.2022,RUB,180.31,-0.35
12.08.2022,USD,10922.03,17.74
12.08.2022,EUR,11289.01,136.1
12.08.2022,RUB,180.31,0.0
12.08.2022,USD,10922.03,17.74
12.08.2022,EUR,11289.01,136.1
12.08.2022,RUB,180.31,0.0
12.08.2022,USD,10922.03,17.74
12.08.2022,EUR,11289.01,136.1
12.08.2022,RUB,180.31,0.0
15.08.2022,USD,10911.01,-11.02
15.08.2022,EUR,11237.25,-51.76
15.08.2022,RUB,178.94,-1.37
16.08.2022,USD,10937.14,26.13
16.08.2022,EUR,11154.79,-82.46
16.08.2022,RUB,178.2,-0.74
17.08.2022,USD,10970.01,32.87
17.08.2022,EUR,11117.01,-37.78
17.08.2022,RUB,178.88,0.68
18.08.2022,USD,10945.32,-24.69
18.08.2022,EUR,11144.52,27.51
18.08.2022,RUB,180.54,1.66
19.08.2022,USD,10934.97,-10.35
19.08.2022,EUR,11120.86,-23.66
19.08.2022,RUB,182.33,1.79
19.08.2022,USD,10934.97,-10.35
19.08.2022,EUR,11120.86,-23.66
19.08.2022,RUB,182.33,1.79
19.08.2022,USD,10934.97,-10.35
19.08.2022,EUR,11120.86,-23.66
19.08.2022,RUB,182.33,1.79
22.08.2022,USD,10917.03,-17.94
22.08.2022,EUR,10996.72,-124.14
22.08.2022,RUB,184.8,2.47
23.08.2022,USD,10900.77,-16.26
23.08.2022,EUR,10916.03,-80.69
23.08.2022,RUB,182.52,-2.28
